diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,image_name
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},329ad6821fafaa83f98c33bf69b69fefdeb45147,2D,"(1.0, 1.0)","(277, 350)",60.624445590510575,8.0,209.0,8b69bade92d0cc94a277d3fa144d23e2fb4d1169,"(1.0, 1.0)","(277, 350)","(54, 56, 162, 93)",8125,1,"(132.90067692307693, 101.84393846153846)","(132.90067692307693, 101.84393846153846)",0.3695633986936543,170.3646162595155,172.16852209390657,8124.5,62.96052660200674,436.374675043085,0.053710957602693704,8125.0,0.7322235878007176,24.0,56.0,13430610.0,1.2135087121392076,17.0,8.205812414018471,191.0,10.226597445680474,38.478276923076926,36.0,8.0,183.0,7.085010692986676,40.65707999655354,1.1582777287068409,13430610.0,0.5409863346745563,172.42035887715974,4.52395881556182,6.757291306329663,0.7579512145480012,1.057486090046692,0.20095008366860423,0.6803464365447944,0.19604098595431038,0.7137638234217585,0.16104794404329117,0.9025642002719094,0.9024336291164669,0.9969237872980568,0.9782657647792228,-0.35821255844183747,0.7511592821728761,0.19369338495370583,2.076009389237546,0.41356017766694425,1.9564767367819007,0.7435652337444717,0.6208466041128359,4.1520187784750915,1.758638821813383,0.31460904342882406,bus_0223-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},7d1ad3ef7c5cd13bebf3d1e0962aeaec6c2216d2,2D,"(1.0, 1.0)","(275, 314)",71.02259409380429,6.0,210.0,874df37ac5b067dc2aa706c79238e2f6ae8c8cfe,"(1.0, 1.0)","(275, 314)","(108, 119, 69, 36)",1996,1,"(144.2685370741483, 136.08416833667334)","(144.2685370741483, 136.08416833667334)",0.5378797600712152,69.35281434448332,69.18092222571191,1995.5,37.303475139874216,187.9238815542517,0.09417383189889837,1996.0,0.8426531020507347,22.0,40.0,2010880.0,0.832338785134754,8.0,33.381874049685116,135.0,5.7128806711619635,30.635270541082164,29.0,12.0,123.0,3.6932329249273885,31.740430208483932,3.131192302034317,2010880.0,0.6703587535793031,68.9351086943426,3.4528977856727567,3.194442169752967,-0.12826468786657919,0.5803059716380188,0.17677040053282256,0.5310882252411157,0.1645660011315055,0.6378543845910463,0.14750954887421194,0.9190213279367345,0.9188041579356051,0.9953428151288002,0.9766689413542604,-0.2643133726293724,0.5676734817579903,0.15984754477590316,1.8308480426275848,0.5390310855597644,1.4180196652515216,0.6117478932093393,0.7164180287079527,3.6616960852551697,1.2541350722327387,0.18926909304271033,bus_0224-l.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},2a470729f2faa1a7503f8b24c9283c2c208cc33a,2D,"(1.0, 1.0)","(277, 314)",66.55081744809033,9.0,213.0,b16b272477abd466426fdcd9a8c0b3e7757ca7fd,"(1.0, 1.0)","(277, 314)","(100, 117, 87, 40)",2207,1,"(143.9705482555505, 136.2256456728591)","(143.9705482555505, 136.2256456728591)",0.415251790984231,82.60344644934601,87.82368700982668,2206.5,34.30122907956095,212.06601717798273,0.09610968374257092,2207.0,0.7852099928641172,25.0,49.0,3182547.0,0.9000643026794484,13.0,10.393470391309721,136.0,8.087318658410474,36.3574988672406,35.0,13.0,123.0,5.561880203380621,37.973991290083276,1.682132229937981,3182547.0,0.6914012321055324,120.15629061791898,4.073211553399982,3.6091402251392886,0.2434135309818259,0.6422384709848172,0.1192999627935809,0.6834217048890785,0.11316156813542687,0.5092468641223238,0.10533169689720402,0.9443178681690234,0.9440162806273571,0.996811824925944,0.9839371856153156,-0.41752831991495354,0.7013080716128572,0.10884749342773085,1.9855585994931337,0.618280556694518,1.3434375311776234,0.7135008857891232,0.7802423335678969,3.971117198986267,1.2264793394257012,0.1903846084445996,bus_0224-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},defb670894e16c0a20a465b7f8f21c4586369564,2D,"(1.0, 1.0)","(277, 315)",47.38684316085038,5.0,210.0,18d32eddab4168339c2642a4f2eb538779e306c5,"(1.0, 1.0)","(277, 315)","(60, 19, 187, 84)",9641,1,"(163.970542474847, 65.59931542371123)","(163.970542474847, 65.59931542371123)",0.40514247843419504,180.54152518556285,188.939143641544,9640.5,73.14504097396858,481.4629867976533,0.049941702898983795,9641.0,0.7229226065456257,20.0,68.0,20725027.0,1.7388780983980734,27.0,8.10208727424752,197.0,15.696920159802678,41.783736126957784,37.0,5.0,192.0,11.25428795148234,46.3645993290894,1.450731311353627,20725027.0,0.3548486506254981,403.79546621976,5.262410222379106,43.624977832012064,4.3263647719814795,2.5905336248912088,0.24507046295161194,0.8265833479393812,0.22012481878473592,0.7677885364275493,0.1921786973792923,0.8929726559114576,0.8922560419637997,0.9963048994832886,0.9757879463750042,-0.4882584259172406,0.8931314741316843,0.20766521395858392,2.162405605223422,0.24945777577720454,2.5823612036842016,0.8473640520944338,0.4258734611445281,4.324811210446845,2.3482689849828944,0.7089010219607053,bus_0225-l.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},cece5caa016d36c12b3ac4d8da80bf5e07f5bfea,2D,"(1.0, 1.0)","(276, 315)",46.98792270531401,6.0,200.0,35f3370bd9f912b96c938940276b53407467662b,"(1.0, 1.0)","(276, 315)","(64, 24, 183, 77)",9179,1,"(155.23880597014926, 67.58339688419218)","(155.23880597014926, 67.58339688419218)",0.4130355263852459,172.37889980846435,184.20097719610501,9178.5,71.19860962009864,469.2031021678312,0.05111980194670493,9179.0,0.7238188905247519,26.0,63.0,20102577.0,1.4294841218713668,19.0,14.776188746227623,195.0,12.5599863868844,43.30134001525221,40.0,11.0,184.0,8.222255480657559,46.79809580992369,2.3623266613698983,20102577.0,0.4821582504274187,315.0557243183149,5.517816905053285,47.020930113626484,5.4484549267710545,1.9092221637481344,0.23884629924558773,0.7768566976236475,0.20302660024869643,0.7373905329458755,0.19391263514981233,0.902561976728997,0.9017127135318612,0.9964485763505201,0.9777856507640174,-0.43003480802225075,0.8243919634085197,0.18709631800037277,2.2583605833952105,0.3737190646018191,2.1911687094275054,0.8034915594958437,0.5791396501504689,4.516721166790422,1.974617572347067,0.5370171157484305,bus_0225-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},80bf96e13851c17a262293433fbf12f10536ceb6,2D,"(1.0, 1.0)","(274, 369)",81.00280893319882,14.0,220.0,6a1f8362b40730587a21d093a4f11f7496c13c6c,"(1.0, 1.0)","(274, 369)","(77, 58, 98, 44)",3255,1,"(125.80768049155147, 80.4405529953917)","(125.80768049155147, 80.4405529953917)",0.4621266379024671,94.90968153543373,98.41239759298622,3254.5,43.86029203236386,244.4091629284904,0.07509883635842383,3255.0,0.8274268055688158,29.0,88.0,13705490.0,2.0553885091790525,40.0,5.6796972196403495,216.0,21.234186044865396,59.35115207373272,58.0,14.0,202.0,16.028467863167812,64.88910545033266,1.0041608632688634,13705490.0,0.2794504968133628,688.0367536650456,9.138964285840988,72.32977027853278,5.88642002902747,4.002014362150696,0.43835733775477065,0.8013827620263644,0.3413141088976456,1.0037980883774682,0.31115823337002047,0.841065545385077,0.8380862665554215,0.9948642516359123,0.9666516563917624,-0.4193247391889763,0.8909040974141772,0.29176855963370235,2.8719138331040837,0.16608406396033215,3.1746160498104956,0.8389485962101741,0.29047241257392153,5.743827666208168,2.7526168306757124,1.1100929249763667,bus_0226-l.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},cdd7d61efa9a5f57c5d76de2b1100e49ab95bd15,2D,"(1.0, 1.0)","(276, 369)",84.52511684537136,9.0,227.0,0b4c812448f0d8b2272f63079101e0e9aeaa24e2,"(1.0, 1.0)","(276, 369)","(132, 58, 79, 43)",2675,1,"(169.0377570093458, 79.03476635514019)","(169.0377570093458, 79.03476635514019)",0.5322400619225748,80.29304247415578,79.63039620647382,2674.5,42.7351738983966,211.78174593052069,0.07918554717910663,2675.0,0.8656407822464909,34.0,86.0,11488265.0,1.8911987451220793,32.0,6.891490535485672,220.0,17.80218778932658,61.51214953271028,61.0,9.0,211.0,13.220135861219255,65.53379665998986,1.018538214224787,11488265.0,0.30811941654292957,510.93396453838767,9.372568048642812,41.73001939389648,3.516391540987681,3.0148493645708796,0.40425290420419624,0.7600056320694346,0.3226923475747373,0.968482952388835,0.28944543740528555,0.8491089559516845,0.8464784244381908,0.9952104480767378,0.9684097809807797,-0.3958117664055818,0.8602642253582182,0.27863924374503435,2.952916830588477,0.18126892363560548,2.9661722502723045,0.7918556124867423,0.26732102205042463,5.905833661176956,2.5728389372960327,0.8547755671937689,bus_0226-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},a5cbfd6fc2ec68c20e231c736e80893844c4ce22,2D,"(1.0, 1.0)","(275, 370)",69.5348402948403,20.0,216.0,e49040103a68bf43f6e2426f53196e25b3fc2fc5,"(1.0, 1.0)","(275, 370)","(53, 60, 163, 98)",11680,1,"(134.6119006849315, 110.21840753424658)","(134.6119006849315, 110.21840753424658)",0.5478444073927771,165.31544176688465,169.54055562018192,11679.5,90.56714022765406,446.0315292925775,0.03818926574704204,11680.0,0.8589175924409159,47.0,90.0,50427480.0,1.464167035797146,17.0,7.154859621173047,202.0,12.597562277162694,63.42020547945206,59.0,30.0,172.0,7.738427151670181,65.70708662600033,1.6271419546322412,50427480.0,0.47359007025239264,295.2987698207918,4.8157064273662264,24.912145772468033,3.5997409193236694,1.9796206538176706,0.19662503356280397,0.8192779272856991,0.18919168429156163,0.7063316928510147,0.15988604283631974,0.9063458867273971,0.906106737341787,0.9969956953876844,0.9790532385042005,-0.47621491505679747,0.8638303748870959,0.18520835899837004,2.0904436687856505,0.36176566964556434,2.2162498384316422,0.8854868408422083,0.5771295224458706,4.180887337571301,2.02032030187455,0.5440614218451186,bus_0227-l.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},98b33d854ba56ec790013743c41ca4e76c78931f,2D,"(1.0, 1.0)","(275, 370)",73.11232432432432,22.0,209.0,a2cf41366451ccc5892e0f3fcf4f0bdd819bf862,"(1.0, 1.0)","(275, 370)","(56, 67, 154, 99)",11465,1,"(131.24177932839075, 116.4367204535543)","(131.24177932839075, 116.4367204535543)",0.632932056926524,152.26330939968616,155.16765126791086,11464.5,96.3723296127831,430.8183258569809,0.03757846620934022,11465.0,0.8810251834799022,49.0,89.0,53344323.0,1.4390972160736626,20.0,3.7665492160637566,141.0,12.681988470950763,66.31931966855647,62.0,32.0,109.0,8.836639918926904,68.21141745017898,0.9718340311082293,53344323.0,0.4630042513583026,254.54530926239988,5.169935905857216,10.554898272835938,1.608645000907916,1.6200583737479823,0.19852865864810845,0.7816029689496719,0.1972888830026975,0.7149225150844464,0.15847188674045587,0.9015400226873291,0.9014795360631924,0.9923771360329348,0.9671464547469014,-0.4386925325382574,0.8421955801952634,0.19641341623211456,2.194208065415815,0.3474546875024975,2.229890619184518,0.8244141277606648,0.5557323476658569,4.388416130831629,2.0291591509455014,0.4546467580990226,bus_0227-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},e036f4ea318100abed8ace6a44a39785ac97a1f9,2D,"(1.0, 1.0)","(274, 349)",67.30721770229854,0.0,232.0,4888b00bed9bb69e1fa716fc3e9a44adb0f2197a,"(1.0, 1.0)","(274, 349)","(120, 69, 83, 63)",3946,1,"(158.40851495184998, 98.38266599087683)","(158.40851495184998, 98.38266599087683)",0.7433873013860525,82.97131373415479,83.21658488546619,3945.5,61.67982100928884,250.20815280171382,0.06341608232206661,3946.0,0.8899272375361498,12.0,67.0,7716939.0,1.8352376329923366,32.0,10.343107102748363,226.0,18.81743347661756,36.78940699442473,32.0,0.0,226.0,13.265273366625987,44.222571541642644,1.7127649082050698,7716939.0,0.314799077973319,602.1753667542744,4.74776552476107,112.87516895055859,10.734366820544711,3.751135658672967,0.36141061228289806,0.824321592741202,0.24914061206143648,0.8325261490528082,0.29431010936098523,0.8857219063496701,0.884296664968419,0.9966847336507084,0.9780429627285961,-0.5005362035464078,0.9110281434291881,0.21411086937414,1.9749249291657662,0.21154005796528635,2.7457883205010347,0.8601040434904453,0.3238325172792964,3.9498498583315325,2.4774053130445606,1.0281365677389662,bus_0228-l.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},35d85382004bd032075b46de7c508687c386ee20,2D,"(1.0, 1.0)","(276, 349)",65.50541921016568,0.0,222.0,88c8fe857a6c0c3e47f9be29d44590bc12a54748,"(1.0, 1.0)","(276, 349)","(76, 56, 113, 64)",4972,1,"(136.17578439259856, 88.429203539823)","(136.17578439259856, 88.429203539823)",0.5434375609370935,109.66896795889681,113.44161493913951,4971.5,59.598236458071135,304.5929291125642,0.061267812352924514,4972.0,0.8205949436086963,9.0,56.0,6697798.0,1.5911705089128092,23.0,12.778897223574292,218.0,14.835201343128926,30.64119066773934,28.0,0.0,218.0,9.78454720756932,36.70290695465365,1.858239779190692,6697798.0,0.3773690996207887,408.2208133852066,3.5782364493787533,49.81296999875083,5.554737978160565,2.335931792755702,0.26819333984037497,0.792956113673358,0.23025585653228742,0.7933338605955598,0.21085431787335837,0.8891887092451767,0.8882842927553345,0.9968159347709189,0.9772758067258628,-0.44219755897330415,0.8559677402147917,0.21335339236748158,1.7496492444839478,0.25892052120138187,2.4320837108560007,0.8122572926075771,0.3564331775602334,3.4992984889678964,2.1829572054988526,0.6510312831490191,bus_0228-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},d2b832a4582a117113489345fbb259d2b54f35fa,2D,"(1.0, 1.0)","(276, 382)",41.332071856741784,0.0,166.0,77a6bab68bb02dee488046d306a5bef0c59b6d1d,"(1.0, 1.0)","(276, 382)","(45, 74, 176, 138)",17914,1,"(129.93826057831862, 138.93100368426929)","(129.93826057831862, 138.93100368426929)",0.8154272202687529,169.80797184636916,179.25400971805345,17913.5,138.46604246215946,544.3574311003824,0.03038811126247704,17914.0,0.8715875140635266,7.0,42.0,13444186.0,1.2112086804574904,17.0,4.0953962118516944,93.0,10.720142727496034,23.5918276208552,22.0,0.0,93.0,7.307989180960447,27.39497895905416,0.8017636518182787,13444186.0,0.4793082948042144,193.91054167487403,2.3965695074216242,5.5257853697217865,1.393807511000487,1.2367862668398,0.1685677038897273,0.7596367724679534,0.16786131090178152,0.641873091679018,0.13802372831695775,0.9161870767137669,0.9161399838479038,0.9900967184709798,0.9664512842525752,-0.4342235145486718,0.7945847473955107,0.16724321703732897,1.459285171314309,0.36332147768521894,1.8772115526821533,0.7686942910595167,0.5205622016487026,2.918570342628618,1.7069074915118518,0.3513384926823818,bus_0229-l.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},a9d8dc068d52b43188c3be56133c45ea8026fc6c,2D,"(1.0, 1.0)","(277, 382)",39.109144347628856,0.0,151.0,0b23e5baa768ba5294f269329b9fe5a8ff67d2cf,"(1.0, 1.0)","(277, 382)","(60, 80, 173, 133)",16184,1,"(144.37975778546712, 148.46552150271873)","(144.37975778546712, 148.46552150271873)",0.6906324874584145,174.46937395409813,175.96022277776305,16183.5,120.49421771923112,515.8721497261437,0.03187642659042504,16184.0,0.8741763959874985,2.0,49.0,13212821.0,1.3012765538349753,28.0,2.4753623078370905,83.0,14.837708465230179,22.45742708848245,19.0,0.0,83.0,11.481295794763918,28.57293418549036,0.6214500490902478,13212821.0,0.4582768304757279,312.0765365338585,2.631968007905037,7.6123910437991755,2.027629684300208,1.6375445571925649,0.1293699817858013,0.8535334362281365,0.12921352819729026,0.5452809877176605,0.11120462793611485,0.93541931149944,0.935408881260206,0.9923927620171031,0.9741625094801589,-0.5610398655064471,0.8719083173533386,0.12907663130734312,1.501640298123481,0.3790621534958799,1.8717904721248568,0.8588588799552644,0.5539684686665822,3.003280596246962,1.7417652106489596,0.44172863474459156,bus_0229-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},f2ec9fdfe45eaeba0b8ea9b1a5641efacff36f27,2D,"(1.0, 1.0)","(276, 383)",52.55045975706663,0.0,233.0,856da3bcebc9cc944cf3ac2ef59d0c1c8a87419a,"(1.0, 1.0)","(276, 383)","(102, 95, 84, 66)",4124,1,"(144.84893307468477, 127.40906886517944)","(144.84893307468477, 127.40906886517944)",0.7944300462938425,82.61241832538641,85.75546629807339,4123.5,65.62978731468301,267.1370849898483,0.06478406329328198,4124.0,0.8521258669102582,29.0,71.0,11848454.0,1.547520333811983,21.0,3.065910620565134,117.0,12.896471977805396,51.08971871968962,51.0,6.0,111.0,9.155552059052932,53.60083004554398,-0.012365102651997636,11848454.0,0.3968749794206937,262.88962271428585,6.835060624521884,9.47717903351992,-0.3186078329659031,1.757501655779686,0.24975970578636686,0.7511701407166985,0.2457743915798584,0.7954624424355738,0.1842120921894545,0.8777614372095761,0.8775113356307216,0.9904276720053607,0.9591313765486371,-0.39379925470935445,0.8256272835984966,0.24243444309000586,2.5412832575293907,0.25476166160883656,2.477375357468457,0.7627219218369989,0.3819182646435896,5.082566515058781,2.217916382028319,0.5018153403915132,bus_0230-l.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},a6c26c5146417aa0dd56e44e595c5e69ecbe9c83,2D,"(1.0, 1.0)","(276, 383)",45.1961440950543,0.0,157.0,d8e726411479daf3ef0334395ca9bdf9370f89dc,"(1.0, 1.0)","(276, 383)","(74, 82, 103, 71)",5034,1,"(127.03476360746922, 115.21851410409218)","(127.03476360746922, 115.21851410409218)",0.7049355673841592,97.08452663084331,104.08650248711405,5033.5,68.43833586473605,306.00714267493726,0.060794108011311666,5034.0,0.8218799858626697,22.0,62.0,9447095.0,1.5213246639749376,24.0,2.6751216814706367,97.0,12.927243729528362,40.40663488279698,38.0,5.0,92.0,9.800993146468585,43.320407748003916,0.48409188270705755,9447095.0,0.40235181062773934,243.96158490165166,4.937413443050161,8.020827490860952,0.4199057440144467,1.717247879789857,0.22855346462576778,0.7650424897054563,0.2276353417667076,0.7625546137937671,0.17335089793455838,0.8863353495931562,0.8862741414025522,0.9865718807195265,0.9545035357419605,-0.4141643525612376,0.837575465071937,0.22683198426503,2.13664102916153,0.2690448923067216,2.407508726179614,0.7779767791134313,0.45161332017834244,4.27328205832306,2.1758787470764425,0.48645033610390614,bus_0230-r.png
v3.1.0,1.24.4,2.4.0,1.4.1,3.8.1,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True}",{'Original': {}},3c5fc68939d7fff7e49d6d78738d50210552afac,2D,"(1.0, 1.0)","(275, 351)",52.755907795907795,0.0,210.0,2e7289b980575bf4f891f222f3294cfe5a5fae70,"(1.0, 1.0)","(275, 351)","(34, 31, 181, 112)",13737,1,"(122.23818883307855, 86.71624080949262)","(122.23818883307855, 86.71624080949262)",0.6269558980227093,168.61691331182325,181.02486017119307,13736.5,105.71536830723147,489.7300141024127,0.0356517318168684,13737.0,0.8483718619722532,15.0,46.0,15028688.0,1.331056511127204,15.0,24.187436360692153,206.0,10.149440336740325,29.69236368930625,28.0,0.0,206.0,6.655595717079586,33.07612199760173,2.794074137370049,15028688.0,0.4482451087495118,212.39338494220053,3.1900401440071664,33.86697729752037,3.2792893465147945,1.5265836517962665,0.22414537403239773,0.7431875126475544,0.20324866993165602,0.7303245664286655,0.17891135826031673,0.900821527712323,0.900277301139129,0.9973117033373231,0.9798428730113318,-0.4061173225783946,0.7954896416873715,0.19344722989631583,1.6924607786934245,0.31689754279100213,2.088712228333545,0.7800269318265705,0.4504968170416176,3.384921557386848,1.8783609947300328,0.437682256457166,bus_0231-l.png
